Player,"Tm","Year","WS","VORP"
Ricky Rubio,"MIN",2013,5.9,2.3
Brandon Rush,"UTA",2013,-0.4,-0.4
Robert Sacre,"LAL",2013,1.4,-0.1
John Salmons,"TOT",2013,1.7,0
Larry Sanders,"MIL",2013,0.7,0
Dennis Schroder,"ATL",2013,-0.7,-1
Luis Scola,"IND",2013,2.5,-0.6
Mike Scott,"ATL",2013,2.6,-0.4
Thabo Sefolosha,"OKC",2013,3,1.1
Kevin Seraphin,"WAS",2013,0.8,-0.5
Ramon Sessions,"TOT",2013,4.3,-0.1
Mustafa Shakur,"OKC",2013,-0.1,-0.1
Tornike Shengelia,"TOT",2013,-0.1,-0.2
Iman Shumpert,"NYK",2013,2,0.9
Alexey Shved,"MIN",2013,0.2,-0.2
Henry Sims,"TOT",2013,2.1,0.2
Kyle Singler,"DET",2013,4.4,1.1
Chris Singleton,"WAS",2013,0.2,-0.2
Peyton Siva,"DET",2013,-0.2,-0.3
Donald Sloan,"IND",2013,0.3,-0.3
Chris Smith,"NYK",2013,0,0
Greg Smith,"HOU",2013,0.2,-0.1
Ish Smith,"PHO",2013,1,-0.1
J.R. Smith,"NYK",2013,3.7,1.3
Jason Smith,"NOP",2013,0.9,-0.3
Josh Smith,"DET",2013,1.1,0.9
Tony Snell,"CHI",2013,1.6,-0.3
James Southerland,"TOT",2013,0,-0.1
Marreese Speights,"GSW",2013,2.1,-0.8
Tiago Splitter,"SAS",2013,4.3,1.3
D.J. Stephens,"MIL",2013,0,-0.1
Lance Stephenson,"IND",2013,7.4,3
Greg Stiemsma,"NOP",2013,1.5,0.7
Julyan Stone,"TOR",2013,0.2,0
Amare Stoudemire,"NYK",2013,3.8,-0.4
Rodney Stuckey,"DET",2013,2.2,-1
Jared Sullinger,"BOS",2013,3.9,0.9
Jeffery Taylor,"CHA",2013,-0.2,-0.5
Tyshawn Taylor,"BRK",2013,-0.6,-0.5
Jeff Teague,"ATL",2013,5.2,0.6
Marquis Teague,"TOT",2013,-0.5,-0.8
Mirza Teletovic,"BRK",2013,2.7,0.5
Garrett Temple,"WAS",2013,0.3,-0.3
Jason Terry,"BRK",2013,0.2,-0.3
Hasheem Thabeet,"OKC",2013,0,-0.2
Adonis Thomas,"TOT",2013,0,-0.1
Isaiah Thomas,"SAC",2013,7.7,3.1
Lance Thomas,"NOP",2013,-0.1,-0.1
Malcolm Thomas,"TOT",2013,-0.2,-0.2
Hollis Thompson,"PHI",2013,2,-0.4
Jason Thompson,"SAC",2013,2.7,-0.3
Klay Thompson,"GSW",2013,6.7,1.9
Tristan Thompson,"CLE",2013,5.7,0
Marcus Thornton,"TOT",2013,2,0.2
Jamaal Tinsley,"UTA",2013,-0.3,-0.2
Anthony Tolliver,"CHA",2013,3.2,0.8
P.J. Tucker,"PHO",2013,6.1,2.7
Ronny Turiaf,"MIN",2013,1.5,0.6
Hedo Turkoglu,"LAC",2013,0.8,0.2
Evan Turner,"TOT",2013,1.4,-1
Jeremy Tyler,"NYK",2013,0.5,-0.3
Ekpe Udoh,"MIL",2013,0,-0.3
Beno Udrih,"TOT",2013,0.8,-0.2
Jonas Valanciunas,"TOR",2013,6.7,0.3
Anderson Varejao,"CLE",2013,5.4,2.1
Jarvis Varnado,"TOT",2013,0.8,0.1
Greivis Vasquez,"TOT",2013,3.6,0.3
Jan Vesely,"TOT",2013,1.6,0.5
Charlie Villanueva,"DET",2013,0.1,-0.1
Nikola Vucevic,"ORL",2013,4.4,1.2
Sasha Vujacic,"LAC",2013,-0.1,0
Dwyane Wade,"MIA",2013,5.5,1.9
Dion Waiters,"CLE",2013,1.6,0
Kemba Walker,"CHA",2013,5.1,2.4
John Wall,"WAS",2013,7.9,3.4
Gerald Wallace,"BOS",2013,1.3,0.6
Casper Ware,"PHI",2013,0.2,0
C.J. Watson,"IND",2013,3.2,0.7
Earl Watson,"POR",2013,-0.1,-0.1
Maalik Wayns,"LAC",2013,0.1,0
Martell Webster,"WAS",2013,5,1
David West,"IND",2013,8.1,2.5
Russell Westbrook,"OKC",2013,5.2,3
D.J. White,"CHA",2013,0,0
Royce White,"SAC",2013,0,0
Deron Williams,"BRK",2013,5.4,1.6
Derrick Williams,"TOT",2013,2.6,-0.3
Elliot Williams,"PHI",2013,0.3,-1.1
Lou Williams,"ATL",2013,2.6,0.1
Marvin Williams,"UTA",2013,2.9,0.9
Mo Williams,"POR",2013,2.2,0
Reggie Williams,"OKC",2013,0,0
Shawne Williams,"LAL",2013,0.7,0.2
Jeff Withey,"NOP",2013,1.8,0.4
Nate Wolters,"MIL",2013,1.2,-0.5
Metta World Peace,"NYK",2013,0.3,0
Brandan Wright,"DAL",2013,5.1,1.5
Chris Wright1,"MIL",2013,0.3,0.1
Dorell Wright,"POR",2013,1.9,0.4
Tony Wroten,"PHI",2013,-0.9,-1.2
Nick Young,"LAL",2013,2.5,0
Thaddeus Young,"PHI",2013,3.5,1.2
Cody Zeller,"CHA",2013,2.6,0.2
Tyler Zeller,"CLE",2013,2.6,0.1
Quincy Acy,"NYK",2014,1.7,-0.3
Jordan Adams,"MEM",2014,0.4,0.1
Steven Adams,"OKC",2014,4.1,1.1
Jeff Adrien,"MIN",2014,0.4,0
Arron Afflalo,"TOT",2014,2.6,0.1
Alexis Ajinca,"NOP",2014,3.2,0.5
Furkan Aldemir,"PHI",2014,1.4,0.2
Cole Aldrich,"NYK",2014,2.2,0.7
LaMarcus Aldridge,"POR",2014,8.6,1.4
Lavoy Allen,"IND",2014,2.8,0.8
Tony Allen,"MEM",2014,4.1,2.2
Al-Farouq Aminu,"DAL",2014,3.3,1.5
Lou Amundson,"TOT",2014,0.3,0
Chris Andersen,"MIA",2014,3.6,0.9
Alan Anderson,"BRK",2014,2.7,0.6
Kyle Anderson,"SAS",2014,0.3,-0.1
Ryan Anderson,"NOP",2014,3.5,0.4
Giannis Antetokounmpo,"MIL",2014,6.2,1.6
Carmelo Anthony,"NYK",2014,2.9,1.2
Joel Anthony,"DET",2014,1.2,0.3
Pero Antic,"ATL",2014,1.5,-0.2
Trevor Ariza,"HOU",2014,6.6,2.9
Darrell Arthur,"DEN",2014,0.9,0.2
Omer Asik,"NOP",2014,5,0.6
D.J. Augustin,"TOT",2014,3.4,-0.3
Jeff Ayres,"SAS",2014,1.2,0
Luke Babbitt,"NOP",2014,1.6,0.1
Cameron Bairstow,"CHI",2014,-0.1,-0.1
Leandro Barbosa,"GSW",2014,2.8,0.3
J.J. Barea,"DAL",2014,2.7,0.2
Andrea Bargnani,"NYK",2014,0.9,-0.3
Harrison Barnes,"GSW",2014,6.7,1.8
Matt Barnes,"LAC",2014,4.3,2.1
Earl Barron,"PHO",2014,0,-0.1
Will Barton,"TOT",2014,1.3,0.3
Brandon Bass,"BOS",2014,5.3,0.7
Nicolas Batum,"POR",2014,5.2,3.1
Jerryd Bayless,"MIL",2014,2.4,-0.3
Aron Baynes,"SAS",2014,3.9,0.3
Kent Bazemore,"ATL",2014,1.6,0.1
Bradley Beal,"WAS",2014,3.7,1.3
Michael Beasley,"MIA",2014,-0.1,-0.3
Marco Belinelli,"SAS",2014,2.9,0.5
Jerrelle Benimon,"UTA",2014,0,0
Anthony Bennett,"MIN",2014,0.3,-0.6
Patrick Beverley,"HOU",2014,3.5,1.2
Sim Bhullar,"SAC",2014,0,0
Bismack Biyombo,"CHO",2014,4,0.5
Tarik Black,"TOT",2014,3.1,0.1
DeJuan Blair,"WAS",2014,0.1,-0.2
Steve Blake,"POR",2014,2.1,0
Eric Bledsoe,"PHO",2014,7,3.3
Vander Blue,"LAL",2014,-0.2,-0.1
Bojan Bogdanovic,"BRK",2014,2.4,0.1
Andrew Bogut,"GSW",2014,5.2,2.4
Matt Bonner,"SAS",2014,2.1,0.3
Trevor Booker,"UTA",2014,3.6,0.9
Carlos Boozer,"LAL",2014,2.2,-0.6
Chris Bosh,"MIA",2014,3.6,0.8
Avery Bradley,"BOS",2014,2.5,0.2
Elton Brand,"ATL",2014,0.7,0.1
Corey Brewer,"TOT",2014,3.1,0.5
Aaron Brooks,"CHI",2014,3.3,0.3
Jabari Brown,"LAL",2014,0.4,-0.3
Lorenzo Brown,"MIN",2014,0.3,-0.1
Markel Brown,"BRK",2014,0.5,-0.1
Shannon Brown,"MIA",2014,0,-0.1
Kobe Bryant,"LAL",2014,0.2,0.7
Chase Budinger,"MIN",2014,1.3,-0.3
Reggie Bullock,"TOT",2014,0.1,-0.2
Trey Burke,"UTA",2014,2.4,0.1
Alec Burks,"UTA",2014,1.7,0.1
Caron Butler,"DET",2014,2.4,0.2
Jimmy Butler,"CHI",2014,11.2,4.2
Rasual Butler,"WAS",2014,2.6,0.1
Dwight Buycks,"LAL",2014,0.1,-0.1
Will Bynum,"WAS",2014,-0.2,-0.1
Bruno Caboclo,"TOR",2014,-0.1,-0.1
Nick Calathes,"MEM",2014,1.1,0.4
Jose Calderon,"NYK",2014,0.9,-0.4
Kentavious Caldwell-Pope,"DET",2014,2.8,0.6
Isaiah Canaan,"TOT",2014,1.4,-0.1
Clint Capela,"HOU",2014,0,-0.1
DeMarre Carroll,"ATL",2014,7,2.7
Vince Carter,"MEM",2014,1,0.2
Michael Carter-Williams,"TOT",2014,0.8,0.7
Omri Casspi,"SAC",2014,2.7,0.3
Mario Chalmers,"MIA",2014,2.8,0.6
Tyson Chandler,"DAL",2014,10.3,3.6
Wilson Chandler,"DEN",2014,3.6,1.3
Will Cherry,"CLE",2014,0,0
Patrick Christopher,"UTA",2014,-0.1,-0.1
Earl Clark,"BRK",2014,-0.1,-0.1
Ian Clark,"TOT",2014,0.2,0
Jordan Clarkson,"LAL",2014,2.4,0.6
Victor Claver,"POR",2014,0.1,0
Norris Cole,"TOT",2014,1.4,-0.5
Darren Collison,"SAC",2014,3.8,1.4
Nick Collison,"OKC",2014,2.2,0.6
Mike Conley,"MEM",2014,6.8,2.6
Jack Cooley,"UTA",2014,0.2,0
Chris Copeland,"IND",2014,-0.1,-0.5
Bryce Cotton,"UTA",2014,0.2,-0.1
DeMarcus Cousins,"SAC",2014,6,3.4
Robert Covington,"PHI",2014,4,1.1
Allen Crabbe,"POR",2014,1.3,0.3
Jamal Crawford,"LAC",2014,3.6,0.4
Jae Crowder,"TOT",2014,3.9,1.1
Dante Cunningham,"NOP",2014,1.6,0.2
Jared Cunningham,"LAC",2014,0,-0.1
Seth Curry,"PHO",2014,0,0
Stephen Curry,"GSW",2014,15.7,7.9
Samuel Dalembert,"NYK",2014,0.3,0
Troy Daniels,"TOT",2014,0.2,-0.3
Luigi Datome,"TOT",2014,0.4,0
Brandon Davies,"TOT",2014,0.2,-0.1
Anthony Davis,"NOP",2014,14,5.7
Ed Davis,"LAL",2014,6.3,2.3
Glen Davis,"LAC",2014,1.4,-0.1
Andre Dawkins,"MIA",2014,-0.1,-0.1
Austin Daye,"TOT",2014,0,-0.3
Dewayne Dedmon,"ORL",2014,1.7,-0.3
Matthew Dellavedova,"CLE",2014,1.9,-0.2
Luol Deng,"MIA",2014,5.4,1.5
DeMar DeRozan,"TOR",2014,4,0.2
Boris Diaw,"SAS",2014,3.6,1.1
Gorgui Dieng,"MIN",2014,4.9,2.5
Spencer Dinwiddie,"DET",2014,0.1,-0.2
Joey Dorsey,"HOU",2014,1.9,0.1
Toney Douglas,"NOP",2014,0.2,0
Chris Douglas-Roberts,"LAC",2014,0,-0.1
Goran Dragic,"TOT",2014,6.8,2.1
Zoran Dragic,"TOT",2014,-0.1,-0.1
Larry Drew II,"PHI",2014,-0.4,-0.5
Andre Drummond,"DET",2014,7.7,1.2
Jared Dudley,"MIL",2014,4.1,1.1
Tim Duncan,"SAS",2014,9.6,4.2
Mike Dunleavy,"CHI",2014,4.1,1.1
Kevin Durant,"OKC",2014,4.8,1.9
Cleanthony Early,"NYK",2014,-0.4,-0.5
Wayne Ellington,"LAL",2014,1.2,-0.4
Monta Ellis,"DAL",2014,3.6,1.3
James Ennis,"MIA",2014,1.9,0.1
Tyler Ennis,"TOT",2014,-0.3,-0.5
Jeremy Evans,"UTA",2014,1.3,0.4
Reggie Evans,"SAC",2014,1.2,-0.1
Tyreke Evans,"NOP",2014,4.6,2.6
Dante Exum,"UTA",2014,-0.1,-0.8
Festus Ezeli,"GSW",2014,1.7,0
Kenneth Faried,"DEN",2014,5.6,1.4
Jordan Farmar,"LAC",2014,0.6,0
Derrick Favors,"UTA",2014,8.3,2.6
Raymond Felton,"DAL",2014,0.2,-0.1
Landry Fields,"TOR",2014,0.3,0
Evan Fournier,"ORL",2014,2.1,-0.1
Randy Foye,"DEN",2014,1,0.2
Jamaal Franklin,"DEN",2014,0,0
Tim Frazier,"TOT",2014,-0.1,-0.3
Jimmer Fredette,"NOP",2014,0.2,-0.4
Joel Freeland,"POR",2014,1.6,0
Channing Frye,"ORL",2014,2.1,0.5
Danilo Gallinari,"DEN",2014,3.9,1.2
Langston Galloway,"NYK",2014,1.3,0.3
Francisco Garcia,"HOU",2014,-0.2,-0.2
Kevin Garnett,"TOT",2014,1.9,0.4
Marc Gasol,"MEM",2014,10.2,4.6
Pau Gasol,"CHI",2014,10.4,3.2
Rudy Gay,"SAC",2014,6.1,2.5
Alonzo Gee,"TOT",2014,1.2,0.2
Paul George,"IND",2014,0,0
Taj Gibson,"CHI",2014,4.8,1.1
Manu Ginobili,"SAS",2014,3.7,1.5
Rudy Gobert,"UTA",2014,9.3,4.3
Drew Gooden,"WAS",2014,1.7,0.1
Archie Goodwin,"PHO",2014,0.2,-0.3
Aaron Gordon,"ORL",2014,1,-0.2
Ben Gordon,"ORL",2014,0.3,-0.8
Drew Gordon,"PHI",2014,-0.1,-0.2
Eric Gordon,"NOP",2014,2.9,0.7
Marcin Gortat,"WAS",2014,8.6,2.4
Danny Granger,"MIA",2014,0.6,-0.2
Jerami Grant,"PHI",2014,0.5,-0.5
Danny Green,"SAS",2014,7.8,4.1
Draymond Green,"GSW",2014,8.5,4.4
Erick Green,"DEN",2014,0,-0.3
Gerald Green,"PHO",2014,1.9,-0.2
JaMychal Green,"TOT",2014,0.4,0
Jeff Green,"TOT",2014,5.2,0.8
Willie Green,"ORL",2014,-0.1,-0.7
Blake Griffin,"LAC",2014,9,3.6
Jorge Gutierrez,"TOT",2014,0.3,0
P.J. Hairston,"CHO",2014,0.3,-0.3
Jordan Hamilton,"LAC",2014,0.1,0
Justin Hamilton,"TOT",2014,1.5,0.5
Tyler Hansbrough,"TOR",2014,3.4,0.4
Tim Hardaway,"NYK",2014,0.8,-0.9
James Harden,"HOU",2014,16.4,7.8
Maurice Harkless,"ORL",2014,0.3,-0.1
Devin Harris,"DAL",2014,4.2,1.3
Gary Harris,"DEN",2014,-0.7,-0.4
Joe Harris,"CLE",2014,0.2,-0.3
Tobias Harris,"ORL",2014,4.8,1
Udonis Haslem,"MIA",2014,1.4,-0.4
Spencer Hawes,"LAC",2014,1.2,0
Chuck Hayes,"TOR",2014,0.5,0.1
Gordon Hayward,"UTA",2014,8.7,3.6
Brendan Haywood,"CLE",2014,0,-0.1
Gerald Henderson,"CHO",2014,3.6,0.3
Xavier Henry,"LAL",2014,-0.1,-0.1
John Henson,"MIL",2014,3.6,1.5
Roy Hibbert,"IND",2014,4.2,0.5
J.J. Hickson,"DEN",2014,1.8,-0.3
Nene Hilario,"WAS",2014,3,0.6
George Hill,"IND",2014,5.4,2.4
Jordan Hill,"LAL",2014,2.2,-0.3
Solomon Hill,"IND",2014,3.5,1
Kirk Hinrich,"CHI",2014,1,-0.3
Jrue Holiday,"NOP",2014,3.4,1.4
Justin Holiday,"GSW",2014,1.3,0.2
Ryan Hollins,"SAC",2014,1,0.1
Rodney Hood,"UTA",2014,2.2,0.2
Al Horford,"ATL",2014,8.7,3.4
Dwight Howard,"HOU",2014,3.6,0.3
Lester Hudson,"LAC",2014,0.2,0.1
Robbie Hummel,"MIN",2014,0.8,-0.3
Kris Humphries,"WAS",2014,3.8,0.2
Serge Ibaka,"OKC",2014,5.6,1.5
Andre Iguodala,"GSW",2014,5.1,1.9
Ersan Ilyasova,"MIL",2014,4,0.6
Joe Ingles,"UTA",2014,2.2,0.5
Kyrie Irving,"CLE",2014,10.4,3.7
Jarrett Jack,"BRK",2014,2.6,0.3
Reggie Jackson,"TOT",2014,4.9,1.6
Bernard James,"DAL",2014,0.5,0.1
LeBron James,"CLE",2014,10.4,5.9
Al Jefferson,"CHO",2014,4.7,1.1
Cory Jefferson,"BRK",2014,0.8,-0.2
Richard Jefferson,"DAL",2014,2.3,0.4
John Jenkins,"ATL",2014,0.9,0.1
Brandon Jennings,"DET",2014,3.3,1.1
Jonas Jerebko,"TOT",2014,3.5,0.9
Grant Jerrett,"TOT",2014,-0.1,-0.1
Amir Johnson,"TOR",2014,5.1,1.9
Chris Johnson2,"TOT",2014,0.8,0
James Johnson,"TOR",2014,4.1,1.6
Joe Johnson,"BRK",2014,4.1,1.5
Nick Johnson,"HOU",2014,-0.1,-0.3
Tyler Johnson,"MIA",2014,0.8,0.1
Wesley Johnson,"LAL",2014,1.7,0.3
Dahntay Jones,"LAC",2014,0,-0.1
James Jones,"CLE",2014,1.5,0.1
Perry Jones,"OKC",2014,0.2,-0.5
Terrence Jones,"HOU",2014,3,0.7
DeAndre Jordan,"LAC",2014,12.8,4.3
Jerome Jordan,"BRK",2014,1.2,0.2
Cory Joseph,"SAS",2014,4.5,1
Chris Kaman,"POR",2014,3.3,0.2
Enes Kanter,"TOT",2014,6.4,-0.1
Sergey Karasev,"BRK",2014,0.7,0.1
Ryan Kelly,"LAL",2014,0.7,-0.3
Michael Kidd-Gilchrist,"CHO",2014,3.8,0.5
Sean Kilpatrick,"MIN",2014,0.1,0
Andrei Kirilenko,"BRK",2014,0,-0.1
Alex Kirk,"CLE",2014,0,0
Brandon Knight,"TOT",2014,4.5,1.6
Kyle Korver,"ATL",2014,7.5,3.3
Kosta Koufos,"MEM",2014,3.3,0.2
Ognjen Kuzmic,"GSW",2014,0.3,0.1
Jeremy Lamb,"OKC",2014,1.6,0.1
Carl Landry,"SAC",2014,2.8,-0.5
Shane Larkin,"NYK",2014,1.7,-0.2
Joffrey Lauvergne,"DEN",2014,0.1,-0.1
Zach LaVine,"MIN",2014,-0.7,-1.2
Ty Lawson,"DEN",2014,7,1.7
Ricky Ledo,"TOT",2014,-0.6,-0.4
Courtney Lee,"MEM",2014,4.8,1.5
David Lee,"GSW",2014,3.2,0.8
Malcolm Lee,"PHI",2014,0,0
Alex Len,"PHO",2014,3.4,0.4
Kawhi Leonard,"SAS",2014,8.6,4.1
Meyers Leonard,"POR",2014,2.8,0.5
Jon Leuer,"MEM",2014,1.3,-0.2
Damian Lillard,"POR",2014,10.6,5.2
Jeremy Lin,"LAL",2014,2.7,0.6
Shaun Livingston,"GSW",2014,3.3,0.1
Brook Lopez,"BRK",2014,7,1.1
Robin Lopez,"POR",2014,5.1,1.7
Kevin Love,"CLE",2014,8.7,2.5
Kyle Lowry,"TOR",2014,7.1,3.4
John Lucas III,"DET",2014,0.3,-0.2
Kalin Lucas,"MEM",2014,0,0
Shelvin Mack,"ATL",2014,1.3,-0.2
Ian Mahinmi,"IND",2014,2.1,0.2
Devyn Marble,"ORL",2014,-0.1,-0.1
Shawn Marion,"CLE",2014,1.7,0.2
Kendall Marshall,"MIL",2014,0.8,-0.2
Cartier Martin,"DET",2014,-0.2,-0.3
Kenyon Martin,"MIL",2014,0.2,0
Kevin Martin,"MIN",2014,1.9,0
Wesley Matthews,"POR",2014,6.2,3
Jason Maxiell,"CHO",2014,1.4,-0.1
O.J. Mayo,"MIL",2014,2.8,0.3
Luc Mbah a Moute,"PHI",2014,1.1,-0.6
James Michael McAdoo,"GSW",2014,0.5,0
Ray McCallum,"SAC",2014,1.4,0.1
CJ McCollum,"POR",2014,1.8,0.3
K.J. McDaniels,"TOT",2014,0.6,-0.2
Doug McDermott,"CHI",2014,0,-0.5
Mitch McGary,"OKC",2014,1.3,-0.1
JaVale McGee,"TOT",2014,0.4,-0.2
Ben McLemore,"SAC",2014,2.5,0.8
Jerel McNeal,"PHO",2014,-0.1,-0.1
Josh McRoberts,"MIA",2014,0.4,0.1
Jodie Meeks,"DET",2014,3.1,0.4
Gal Mekel,"NOP",2014,-0.2,-0.2
Khris Middleton,"MIL",2014,6.7,2
C.J. Miles,"IND",2014,3.6,0.8
Andre Miller,"TOT",2014,2.2,-0.3
Darius Miller,"NOP",2014,-0.1,-0.1
Mike Miller,"CLE",2014,0.4,-0.2
Quincy Miller,"TOT",2014,-0.1,-0.1
Patty Mills,"SAS",2014,1.4,0.3
Elijah Millsap,"UTA",2014,0.4,0.1
Paul Millsap,"ATL",2014,8.3,3.7
Nikola Mirotic,"CHI",2014,5.7,1.3
Nazr Mohammed,"CHI",2014,0.1,-0.1
Greg Monroe,"DET",2014,6.8,2.1
ETwaun Moore,"CHI",2014,0.8,-0.1
Eric Moreland,"SAC",2014,0,0
Darius Morris,"BRK",2014,-0.4,-0.4
Marcus Morris,"PHO",2014,4,0.8
Markieff Morris,"PHO",2014,4.6,1.2
Anthony Morrow,"OKC",2014,5.7,1.2
Donatas Motiejunas,"HOU",2014,4.7,1
Timofey Mozgov,"TOT",2014,5.7,0.8
Shabazz Muhammad,"MIN",2014,2,0
Toure Murry,"TOT",2014,-0.1,0
Mike Muscala,"ATL",2014,1.9,0.5
Shabazz Napier,"MIA",2014,0.5,-0.2
Gary Neal,"TOT",2014,0.6,-0.7
Jameer Nelson,"TOT",2014,1.4,0.4
Andrew Nicholson,"ORL",2014,0.1,-0.5
Joakim Noah,"CHI",2014,5.6,2.8
Nerlens Noel,"PHI",2014,4,1.6
Lucas Nogueira,"TOR",2014,0,0
Steve Novak,"TOT",2014,0.3,-0.1
Dirk Nowitzki,"DAL",2014,7.2,1.5
Jusuf Nurkic,"DEN",2014,1.6,0.4
Johnny OBryant,"MIL",2014,-0.5,-0.7
Kyle OQuinn,"ORL",2014,1.6,0.4
Victor Oladipo,"ORL",2014,3.5,1.3
Kelly Olynyk,"BOS",2014,3.6,1.5
Arinze Onuaku,"MIN",2014,0.3,0.1
Zaza Pachulia,"MIL",2014,4.2,1.5
Kostas Papanikolaou,"HOU",2014,0.5,-0.1
Jannero Pargo,"CHO",2014,0.2,0
Jabari Parker,"MIL",2014,1.3,0.1
Tony Parker,"SAS",2014,4.1,0
Chandler Parsons,"DAL",2014,5.5,2.5
Patrick Patterson,"TOR",2014,6.1,2.8
Chris Paul,"LAC",2014,16.1,6.9
Adreian Payne,"TOT",2014,-0.5,-0.7
Elfrid Payton,"ORL",2014,2.3,0.8
Nikola Pekovic,"MIN",2014,1.2,-0.5
Kendrick Perkins,"TOT",2014,0.1,-0.6
Paul Pierce,"WAS",2014,5.5,1.7
Mason Plumlee,"BRK",2014,4.8,1.2
Miles Plumlee,"TOT",2014,2.6,0.5
Quincy Pondexter,"TOT",2014,2.9,0.6
Otto Porter,"WAS",2014,2.7,0.6
Dwight Powell,"TOT",2014,0.6,0.1
Phil Pressey,"BOS",2014,0.8,0
A.J. Price,"TOT",2014,0.3,-0.1
Ronnie Price,"LAL",2014,0.7,0
Pablo Prigioni,"TOT",2014,2.3,0.5
Tayshaun Prince,"TOT",2014,2.5,0.2
Miroslav Raduljica,"MIN",2014,0,-0.1
Julius Randle,"LAL",2014,-0.1,-0.1
Shavlik Randolph,"TOT",2014,0,-0.1
Zach Randolph,"MEM",2014,7.2,2
J.J. Redick,"LAC",2014,6.7,1.6
Glen Rice,"WAS",2014,-0.1,-0.1
Jason Richardson,"PHI",2014,0.4,-0.1
Luke Ridnour,"ORL",2014,0.6,-0.3
Austin Rivers,"TOT",2014,1.5,-0.4
Andre Roberson,"OKC",2014,2.1,0.7
Brian Roberts,"CHO",2014,1.8,-0.2
Glenn Robinson,"TOT",2014,0.1,-0.3
Nate Robinson,"TOT",2014,0.3,-0.2
Thomas Robinson,"TOT",2014,1.5,-0.1
Rajon Rondo,"TOT",2014,1.6,0.8
Derrick Rose,"CHI",2014,1.2,0.3
Terrence Ross,"TOR",2014,2.4,0.2
Ricky Rubio,"MIN",2014,0.5,0.3
Damjan Rudez,"IND",2014,1.3,-0.1
Brandon Rush,"GSW",2014,-0.3,-0.3
Robert Sacre,"LAL",2014,0.8,-0.2
John Salmons,"NOP",2014,0.1,-0.1
JaKarr Sampson,"PHI",2014,0.6,-0.7
Larry Sanders,"MIL",2014,1.6,0.5
Dennis Schroder,"ATL",2014,2.5,-0.2
Luis Scola,"IND",2014,4.4,0.5
Mike Scott,"ATL",2014,2.7,0.1
Thabo Sefolosha,"ATL",2014,2.5,0.8
Kevin Seraphin,"WAS",2014,1.7,-0.3
Ramon Sessions,"TOT",2014,1.1,-0.6
Iman Shumpert,"TOT",2014,1.5,0.6
Alexey Shved,"TOT",2014,2.2,0.5
Henry Sims,"PHI",2014,2.1,-0.5
Kyle Singler,"TOT",2014,2,0.2
Donald Sloan,"IND",2014,2,0.2
Marcus Smart,"BOS",2014,2.9,1.4
Greg Smith,"DAL",2014,0.8,0.1
Ish Smith,"TOT",2014,-0.1,-0.4
J.R. Smith,"TOT",2014,3.7,1.4
Jason Smith,"NYK",2014,1.2,-0.6
Josh Smith,"TOT",2014,2.3,1.7
Russ Smith,"TOT",2014,-0.1,-0.1
Tony Snell,"CHI",2014,2.4,0.2
Marreese Speights,"GSW",2014,4,-0.2
Tiago Splitter,"SAS",2014,4,1.4
Nik Stauskas,"SAC",2014,0.5,-0.5
Lance Stephenson,"CHO",2014,-0.9,-0.6
Greg Stiemsma,"TOR",2014,0.1,0
David Stockton,"SAC",2014,0,-0.1
Jarnell Stokes,"MEM",2014,0.5,0.1
Amare Stoudemire,"TOT",2014,3.6,0.2
Rodney Stuckey,"IND",2014,4,0.9
Jared Sullinger,"BOS",2014,4,1.6
Jeffery Taylor,"CHO",2014,0.3,-0.2
Jeff Teague,"ATL",2014,7.7,2.1
Mirza Teletovic,"BRK",2014,0.5,-0.1
Sebastian Telfair,"OKC",2014,0.4,-0.1
Garrett Temple,"WAS",2014,1.5,0.5
Jason Terry,"HOU",2014,3.6,0.7
Isaiah Thomas,"TOT",2014,6.1,1.6
Lance Thomas,"TOT",2014,-0.4,-1.4
Malcolm Thomas,"PHI",2014,0.1,-0.3
Tyrus Thomas,"MEM",2014,0.1,0
Hollis Thompson,"PHI",2014,2.6,0
Jason Thompson,"SAC",2014,2.4,0.1
Klay Thompson,"GSW",2014,8.8,2.9
Tristan Thompson,"CLE",2014,6.8,0.8
Marcus Thornton,"TOT",2014,1.2,-0.1
Anthony Tolliver,"TOT",2014,2.7,0.5
P.J. Tucker,"PHO",2014,4.9,1.9
Ronny Turiaf,"MIN",2014,0,0
Hedo Turkoglu,"LAC",2014,1.2,0.2
Evan Turner,"BOS",2014,2.5,0.6
Ekpe Udoh,"LAC",2014,0.3,0.1
Beno Udrih,"MEM",2014,3.6,0.5
Jonas Valanciunas,"TOR",2014,8.2,0.8
Anderson Varejao,"CLE",2014,1.9,0.5
Greivis Vasquez,"TOR",2014,2.8,0.4
Charlie Villanueva,"DAL",2014,1.4,0
Noah Vonleh,"CHO",2014,0.5,-0.2
Nikola Vucevic,"ORL",2014,7,1.6
Dwyane Wade,"MIA",2014,3.5,1.6
Dion Waiters,"TOT",2014,1.1,-0.9
Henry Walker,"MIA",2014,0.5,0.2
Kemba Walker,"CHO",2014,4.5,2.3
John Wall,"WAS",2014,7.8,3.9
Gerald Wallace,"BOS",2014,0.1,-0.1
T.J. Warren,"PHO",2014,1.1,0
C.J. Watson,"IND",2014,4,1.3
David Wear,"SAC",2014,0,0
Travis Wear,"NYK",2014,-0.3,-0.7
Martell Webster,"WAS",2014,0,-0.4
David West,"IND",2014,4.3,1.8
Russell Westbrook,"OKC",2014,10.6,7.6
